headline,label
NBA Trade Rumors: Pistons Taking 'Early Calls' on Saddiq Bey Before Deadline,Neutral
Larry Legend's greatness,Neutral
[Highlight] LeBron (37 PTS) nails his seventh triple of the night!,Neutral
The Brooklyn Nets Roll Past the Portland Trailblazers behind Kevin Durant’s 31/5/5 and Seth Curry’s 29 Points.,Neutral
Pelicans vs. Spurs Preview; Spurs Perspective,Neutral
[Pavon] Jaylen Brown’s comments on tweeting about the group that was outside Barclays before last night’s Nets game,Neutral
[Highlight] Giannis climbs the ladder to absolutely MASH it over Nurkic,Neutral
[Highlight] Steph Curry relocates for a corner 3 and the Clippers watch it unfold,Neutral
Perk catching strays on thanksgiving day,Neutral
[StatMuse] Tyler Herro tonight: 11 PTS 11 REB 10 AST First career triple double.,Neutral
"GAME THREAD: Portland Trail Blazers (11-8) @ Brooklyn Nets (9-11) - (November 27, 2022)",Neutral
Timberwolves' Twin Towers combine for 44/27/10 on 17/23 shooting against the Pacers,Neutral
Cheap NBA tix in 2022?,Neutral
"GAME THREAD: Cleveland Cavaliers (12-6) @ Milwaukee Bucks (12-5) - (November 26, 2022)",Neutral
How real is OG Anunoby’s DPOY bid?,Neutral
[Highlight] Things get chippy in Philly between Ben Simmons and Georges Niang,Neutral
[Slater] Steve Kerr asked the difference between Steph Curry’s unanimous MVP season in 2016 and now: “He’s 15 pounds heavier…He’s ripped. He’s physically very different now from then.”,Neutral
[Highlight] De'Anthony Melton drills it at the buzzer,Neutral
Kevin Durant's streak of consecutive games >25 points comes to an end at 17 tying Bradley Beal's run in 2020-21 season. This is the most ever in the NBA post-merger,Neutral
PJ Tucker attempted a total of 4 three-point shots in his entire 3 year college career.,Neutral
How much acknowledgement do the Spurs deserve for keeping Dejounte Murray’s attitude contained?,Neutral
"Joe Harris tonight vs. the 76ers: 3 points, 2 rebounds, 1-8 FG (1-7 3pts), -16, in 23 minutes",Neutral
"Bam Adebayo 38 points, 12 rebounds and 3 assists tonight",Neutral
"After a slow start, Klay Thompson is now 66/165 (40%) from 3 this season",Neutral
Pistons v Jazz skirmish,Neutral
NBA Rookie Ladder: 1. Bennedict Mathurin; 2. Jaden Ivey; 3. Paolo Banchero 4. Jabari Smith Jr.; 5. Keegan Murray,Neutral
"Jalen Williams (Last 5 Games) 14 points, 4 rebounds, 3 assists shooting 48/40/84",Neutral
"GAME THREAD: Chicago Bulls (8-10) @ Oklahoma City Thunder (7-11) - (November 26, 2022)",Neutral
"Why was the over 38 rule introduced, as in what loophole did it exactly address?",Neutral
[Highlight] Tatum slams it down with attitude.,Neutral
"[Charania] Patrick Beverley's suspension is for shoving Suns‘ Deandre Ayton from behind, knocking him to the court, and was based in part on Beverley’s history of unsportsmanlike acts, NBA says.",Neutral
One of the Most Hyped Up Playoff Series That Some Forgot About: 2017 West 1st Round: Rockets vs Thunder: Prime Harden vs Prime Westbrook,Neutral
[Highlight] Pat Bev bodychecks Ayton,Neutral
"[Highlight] Bradley Beal gets away with travel, shaqtin (Yesterday night).",Neutral
[Highlight] KAT stuffs one down on Plumlee,Neutral
"Highlights: Dwight Howard's 1st game in Taiwan (38pts, 25reb, 9ast)",Neutral
"GAME THREAD: Detroit Pistons (4-15) @ Utah Jazz (12-7) - (November 24, 2022)",Neutral
What's the NBA record for consecutive minutes on the court without scoring?,Neutral
Tobias Harris in the W against the Nets tonight: 24 points on 10/21 shooting,Neutral
What would be an appropriate 4-point line distance?,Neutral
Did NBA stats remove it's filter option?,Neutral
The Golden State Warriors are now 9-1 at home and 1-9 on the road.,Neutral
[Highlight] Zion making something out of nothing,Neutral
"GAME THREAD: Sacramento Kings (9-6) @ Memphis Grizzlies (10-7) - (November 23, 2022)",Neutral
"GAME THREAD: Washington Wizards (10-9) @ Boston Celtics (15-4) - (November 27, 2022)",Neutral
[Clip requst] Brook Lopez fouled but the refs call it on the floor and not and1,Neutral
[Koreen] Raptors have ruled Scottie Barnes (knee sprain) out vs. Dallas.,Neutral
[Highlight] Nikola Vucevic makes the clutch 3 to put the Bulls up by 6 with 20 seconds left,Neutral
Who has Josh Smith-itis?,Neutral
[Highlight] Cavs get the ball swinging all around the court before ending in an Osman 3,Neutral
[Stat Muse] Most 30-point games this season: 13 — Luka 13 — Shai,Neutral
"[Highlights] Bam Adebayo vs Atlanta Hawks | Nov 27, 2022 - 32 Pts",Neutral
Tyrese Haliburton vs Darius Garland vs De'Aaron Fox,Neutral
"Bob McAdoo (26 pts, 20 rebs, 5 asts, 3 blks, 2 stls)",Neutral
Steph Curry this season: 31.6 PPG on 69% TS,Neutral
'Shaq' - New HBO Documentary (2022),Neutral
Portland Trailblazers have the bounciest guard rotation ever,Neutral
Current Lakers or Jordan’s Wizards?,Neutral
The Warriors just shot 57/43/85 as a team against the Timberwolves,Neutral
Deandre Ayton with 29 PTS 21 REB Full Highlights vs Jazz 🔥,Neutral
The Duo of the Boston Celtics against the Dallas Mavericks: Jayson Tatum with 37/13/5 and Jaylen Brown with 31/4/4,Neutral
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 24, 2022)",Neutral
"[STATS] The Celtics are 1st in 3PM per game, 2nd in 3PA per game and 3rd in 3P% .",Neutral
Draymond green is the red onion of NBA players,Neutral
"Jordan Poole Tonight: 26 Pts, 0 Reb, 0 Ast",Neutral
"International NBA fans, what made you pick the team you ended up going for?",Neutral
[Highlight] AJ Griffin gets 9 points in a minute. Starting the game 3/3 from 3,Neutral
How have Jamal Murray and MPJ looked so far this season?,Neutral
Will Andrew Wiggins make an All-Defensive team this season?,Neutral
[Thinking Basketball] The Rudy Gobert Experiment isn't working,Neutral
[Discussion Thread] Inside the NBA - 11/22/2022,Neutral
[Highlight] Giannis hits a corner three to give him 36 PTS on the night,Neutral
Percentage of points from players 22 and under for each team,Neutral
After a hot start to the season the Utah Jazz are quietly 2-5 in their last 7 games,Neutral
[Highlight] AJ Griffin with the filthy fadeaway as the shot clock expires,Neutral
[StatMuse] Donovan Mitchell tonight: 34 PTS 11-18 FG 6-10 3P 4th in 30-point games this season.,Neutral
[Highlight] Gobert tries to Air Jordan a lob pass in crunch time but only gets all Air,Neutral
All-time matchups,Neutral
NBA sub in browser extension,Neutral
"GAME THREAD: Miami Heat (7-10) @ Minnesota Timberwolves (8-8) - (November 22, 2022)",Neutral
"[Stat Muse] Most 30/10 since 1990: 247 — Shaq 242 — Mailman 142 — LeBron 133 — D-Rob, Giannis",Neutral
"GAME THREAD: Washington Wizards (10-7) @ Miami Heat (7-11) - (November 24, 2022)",Neutral
Who are some other examples of slithery players?,Neutral
NBA Division Proposal with Vegas + Seattle Expansion teams. How would you organize it?,Neutral
"T.J. McConnell off the bench: 19 PTS, 5 REB, 10 AST, 3 STL, 7-8 FG, 3-4 3P, 2-2 FT",Neutral
"[Newell] T.J. McConnell is an unusual NBA player. Prior to Monday night, he was the only one with 200 or more minutes without a 3-pointer or a dunk. Then he hit 3 3s last night.",Neutral
[Highlight] Giannis with another euro-step dunk in transition to give him a season-high 8 dunks in a game and 31 PTS in 20 minutes,Neutral
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 25, 2022)",Neutral
[Highlight] Pistons vs Nuggets Full Game Highlights,Neutral
"GAME THREAD: Portland Trail Blazers (10-6) @ Milwaukee Bucks (11-4) - (November 22, 2022)",Neutral
"Lebron James leads the Lakers past the Spurs: 39 points 11 rebounds 3 assists on 11-21 from the field, 7-12 from the 3 Point Line, and 10-10 from the FT Line",Neutral
Recall when RJ Barrett was deemed untouchable my Knicks fans for Mitchell?,Neutral
Teams ranked 1st to 10th are separated by the 2 games in the Western Conference,Neutral
"[Post Game Thread] The Denver Nuggets (12-7) bash the Los Angeles Clippers (11-9), 114 - 104",Neutral
"[Highlight] Brook ""Splash Mountain"" Lopez hits two 3PT's within 30s of the game start for the Bucks",Neutral
[Highlight] John Wall somehow makes the around the back circus shot and gets the and 1 to end the quarter,Neutral
Would you rather build your team around Jayson Tatum or Trae Young?,Neutral
Wemby to the Magic is what we all need,Neutral
[Highlight] Bey with the spin and one.,Neutral
Nba dunks this season,Neutral
Are there Black Friday deals on NBA Tickets?,Neutral
"Teams with a +.500 record against .500+ teams: Jazz (9-4), Sixers (7-6), Celtics (6-2), Suns (6-4), Mavs (6-4), Blazers (5-4), Bucks (4-3)",Neutral
"[Hine] Lastly, asked [D'angelo] Russell about his chemistry with Rudy Gobert and how that has been coming along. His response: ""He catch the ball, he’ll score.""",Neutral
[Highlight] Ben Simmons makes both of his first free throws despite Philly fans best efforts,Neutral
Worst super star team,Neutral
[Greif] The Clippers have now ruled Paul George OUT for tonight because of a right hamstring tendon strain.,Neutral
[Pompey] Joel Embiid will remain sidelined tomorrow vs. the Orlando Magic with a left midfoot strain.,Neutral
"[Highlight] Wes Matthews inbounding the ball: ""I got it, don't want to get yelled at""",Neutral
"True or false: The NBA record least likely to be broken is not Wilt's 100 point game, and is instead a record that belongs to AC Green...",Neutral
So are we going to see LeBron brake the all time scoring record this year or nah?,Neutral
"Due to injuries and other factors, the Bulls have had a fairly stunning collapse: At last year's all-star break in February, 59 games into the season, the Bulls were first in the East. They fell to the sixth seed and lost in the first round, and this year they look like a lottery team",Neutral
IMO The NBA will have a have a hard time finding an approach to the regular season that works regardless of any changes made to the length of the season or the playoff structure,Neutral
[Highlight] Steph misses the open 3 but the ball bounces directly to Klay,Neutral
[Highlight] Alvarado with one of the easiest inbounds steals of his career,Neutral
[Highlight] Tyler Herro with the tough shot flying out of bounds from the corner,Neutral
Was going to the Warriors terrible for Wiseman's career? Would he be playing on most tank teams and not be criticized so much?,Neutral
"[Schiffer] Asked about not playing against Embiid, Maxey and Harden, Ben Simmons said, “I think the fans will make up for it.”",Neutral
[Highlight] SGA stops and drops Davon Reed,Neutral
[Highlight] Jabari Smith Jr. stops Josh Giddey then Jalen Green hits the 3 to force Oklahoma to take a timeout early in the 1st quarter,Neutral
"[Highlight] The game and shot clock stick at 5:15 and 23, the refs miss it and the game goes down to the wire",Neutral
[Highlight] Anthony Davis with an aggresive putback after a LeBron miss leading to the And-1,Neutral
[Charania] 76ers star Joel Embiid has a left mid-foot sprain and will miss the upcoming back-to-back games vs. Nets and Hornets. He will be re-evaluated in the coming days.,Neutral
"Over the past 3 seasons, the Mavericks' defense is 5.32 points worse per 100 possessions when Luka Doncic is on the court. For context, 5.3 DRTG is the same as the gap between the #2 defense LA Clippers and the #21 defense OKC Thunder",Neutral
[Highlight] SGA stops on the dime for middie,Neutral
[Charania] Sources: Charlotte’s Gordon Hayward will be sidelined indefinitely due to a fracture in his left shoulder. Hornets expect Hayward to miss time and he is undergoing further evaluations.,Neutral
How did Naz Reid have a -25 +/- last night when they won and no other player on the twolves had worse than a -2?,Neutral
[Charania] Clippers‘ Kawhi Leonard has a right ankle sprain and will miss Wednesday's game vs. Warriors.,Neutral
"An odd statistic: Kevin Huerter is shooting 50% from the field, 50% from 3 on 7.5 attempts, but shooting only 67% from the FT line after shooting 80% for his career.",Neutral
[StatMuse] Shake Milton since starting: 22.3 PPG 7.0 RPG 6.5 APG 57/53/93% in 4 games.,Neutral
[Highlight] Alperen Şengün toys with Jeremiah Robinson-Earl with the fake inside the paint and scores easily,Neutral
Shake Milton does it again with 29 points 5 rebounds and 7 assists on 10/13 shooting (6/6 FT),Neutral
[Highlight] Bennedict Mathurin with the tough finish in the paint!,Negative
K-Mart Recalls When Shaq Dunked On WHOLE Nets Team & How Unstoppable He & Kobe Were,Negative
Why Magic and Steph are the only Not Good Defenders in Consensus Top 12 all time players?,Negative
"[Schiffer] Seth Curry, who played with Simmons on the Sixers before being part of the trade to the Nets, said he lobbied Doc Rivers, who is also his father-in-law, to play Simmons at the five when all three were together, but was unsuccessful",Negative
Biggest what Ifs that are complety forgotten by NBA fans,Negative
"[Highlight] Herb Jones blocks the three attempt by Poole, leading to a CJ triple the other way",Negative
Ivica Zubac fouls out with the absurd: 31 points 29 rebounds on 14-17 shooting and also added 3 blocks,Negative
[Kroichick/SF Chronicle] Mental health on injury report? NBA’s awakening could spark unprecedented move,Negative
[Highlight] Marcus Smart drops a nasty magic bounce pass to Jayson Tatum for the finish to give the Celtics 70 points in the first half,Negative
Deandre Ayton Tonight: 28/12/1 with 2 Blocks on 11/13 Shooting,Negative
[Highlight] 6’0 Ish Smith blocks 6’5 Norman Powell and then throws up the alley-oop to 6’4 Bruce Brown,Negative
[Highlight] Nikola Jokic gets by 3 defenders for the layup and then punched in the face for no call,Negative
[Highlight] Nic Claxton blocks Tyrese Haliburton and then shoulder checks him which was called as a flagrant 1,Negative
"Vlatko Cancar 19 points, 4 rebounds, 5 assists and 3 blocks against the Thunder highlights and discussion",Negative
"[Russo] Zubac ended the game with 31 points, 29 rebounds, 3 assists and 3 blocks. The last person to do that in a game was Kareem Abdul Jabbar on Feb 3rd, 1978",Negative
"One month into the NBA season, only three Orlando Magic players have not missed time with injury.",Negative
"[Bally Sports New Orleans] Jen Hale: “What’s your favorite dish? What are you looking forward to eating the most?” Zion Williamson: “You’re trying to set me up. No matter what answer I give, social media’s going to clown me. So no comment.”",Negative
"NBA LP spoils the result of every game, ruining the on-demand experience",Negative
[Highlight] Jayson Tatum throws up a hopeless looking layup but turns out to be an alley oop to Luke Kornet,Negative
[Highlight] Jabari Smith Jr starts the game great on both ends with a 3 and a block on Collins to force a shot clock violation turnover,Negative
[Highlight] Trae taking the chance to work off some of yesterday's turkey after an offensive foul,Negative
Little confused about usage rate,Negative
Minnesota native Ken Mauer suing NBA over vaccine mandate,Negative
[Highlight] Giannis gallops and euro-steps past Mobley to cut the Cavs lead to 1,Negative
[Highlight] Lauri Markkanen gets elbow straight to the head but refs say they can't review the play,Negative
"[Post Game Thread] The Philadelphia 76ers (11-9) defeat the Orlando Magic (5-15) 133-103, sweeping their two-game miniseries in Orlando despite missing Embiid, Maxey, and Harden.",Negative
[Highlight] Myles Turner meets Jaden McDaniels at the rim and blocks the dunk!,Negative
Do you think the Nets can avoid the play-ins this seasons?,Negative
[Buha] The Lakers list LeBron James as questionable for tomorrow’s game in Phoenix.,Negative
"[Slater] The Warriors are resting Steph Curry, Klay Thompson and Draymond Green in New Orleans tonight. Andrew Wiggins (foot soreness) and Kevon Looney (hand contusion) are listed as questionable. Looney has appeared in 128 consecutive regular season games, second longest streak in NBA",Negative
[Highlight] Darius Garland makes the no look lob pass to Jarrett Allen,Negative
"Kawhi Leonard, Paul George Have No Timetable to Return to Clippers from Injuries",Negative
Missed shots that would’ve altered NBA history?,Negative
"[NBA.com] Power Rankings, Week 6: Jazz, Suns rise as Celtics hold No. 1 spot",Negative
"[Lewenberg] Scottie Barnes is OUT vs Brooklyn… and, surprise, so is Fred VanVleet, who will miss tonight’s game due to illness.",Negative
[Begley] Nets say Nic Claxton (non-Covid illness) & Yuta Watanabe (right hamstring tightness) are questionable for game vs PHI.,Negative
"Since Kawhi Leonard's return, he's had 13 assist and only 1 turnover, which was a questionable traveling call.",Negative
"[Highlight] Devin Booker on Pat Beverly's push on Ayton: ""Pat needs to stop pushing people in the back man, push them in the chest. That's all I got to say""",Negative
How does one stop Giannis going to the basket?,Negative
[Stein] The Mavericks say Spencer Dinwiddie (left shoulder soreness) is questionable for Wednesday night’s game in Boston.,Negative
Dwight Howard fires back at Shaq for calling the Taiwanese basketball league a ‘Lifetime Fitness league’. “You're too old to be hating. You're too big to be hating”,Negative
[Highlight] Jacque Vaughn and the Nets starters look in despair as they pull the starters against a hobbled Philadelphia 76ers team with 3 minutes to go in the 4th,Negative
[Russo] Staggering stat from tonight: Utah's Lauri Markkanen was +14 in 39 minutes in what was a 7-point loss. The Jazz were outscored by 21 points in the 9 minutes he sat.,Negative
The Mavs have lost 4 in a row,Negative
Andre Igoudala Lost Half Of $2-Million Dollar Salary From FTX Crashing Crypto Market,Negative
Tim Duncan being a boring legend,Negative
[Highlight] Jokic rebound and outlet pass last night in a loss against the Pistons.,Negative
"Kevin Durant in the loss to the Sixers in Philadelphia: 20 points on 9/14 shooting, 5 assists, 5 rebounds, and his streak of consecutive 25+ point games comes to a close at 17.",Negative
"Ben Simmons in a loss to Indiana Pacers: 20 pts, 5 reb, 8/8 FG, 4/5 FT",Negative
"Rudy Gobert tonight: 17 points on 6/10, 17 rebounds, 1 assist, 5/5 from the FT line, 2 STLs, 2 TOs in a loss to the Hornets",Negative
KD took one shot (missed) in the fourth quarter in the loss to the Sixers tonight. Ben Simmons took zero.,Negative
Is there a worse current nba player playing over 20 mins than Pat Bev?,Negative
"Tre Jones on the loss tonight: 23 PTS, 8 REB and 13 AST on 1 TO",Negative
"Least efficient players in the NBA this season averaging at least 15ppg: Terry Rozier (46.7% TS), RJ Barrett (49.1% TS), Cade Cunningham (49.2% TS), Dillon Brooks (49.2% TS), Russell Westbrook (49.6% TS)",Negative
[Highlight] KAT backs down Lowry but misses the shot and comes back the next possession to a charge on Lowry and fouls out,Negative
[Highlight Request] Hornets' Mason Plumlee with ridiculous 17 ft lefty jump shot vs Washington,Negative
[Highlight] Anfernee beats the halftime buzzer with a difficult baseline fader,Negative
Clippers' Reggie Jackson on Overcoming His Mental Struggles,Negative
Nets' Ben Simmons preps for hostile return in first game in Philadelphia,Negative
Anyone remember that photo of thon maker blocking a ball into the stands and pointing to where it landed with giannis looking for it?,Negative
why aren't good NBA defenders dont get to be all stars?,Negative
"[Serious] Why Do We Give Other Players A Pass For Returning From Injury and Mental Struggles, But Not Ben Simmons?",Negative
[Highlight] Mitchell shows his selfishness and snatches Mobley's tenth rebound,Negative
Jalen Brunson tonight: 30 points 5 rebounds 9 assists with an injured calf,Negative
Do you think Charania will lose sources due to this ‘scandal’,Negative
"[Murray] George's hamstring strain is expected to be evaluated in the next couple of days, source tells @TheAthletic . Would seem doubtful for Golden State on Wednesday. The injury is not believed to be a case of wear and tear, but rather a hyperextension from Saturday.",Negative
"[Murray] 20 of the 30 NBA teams have between 8 and 12 losses through 6 weeks. 7 Ls or fewer: Celtics, Bucks, Suns, Cavaliers, Nuggets 14 Ls or more: Hornets, Rockets, Magic, Spurs, Pistons",Negative
"Troy Brown Jr., filling in for injured LeBron tonight: 0/3/1 with 2 TO on 0/5 FG & 0/3 3P",Negative
The Lakers managed to lose by double digits while having a 35-5 FT edge,Negative
How did Dallas lose Jalen Brunson?,Negative
[Highlight] De'Andre Hunter refuses to blink at any of Bam's pump fakes,Negative
"Ja Morant in his return from injury: 34 PTS, 7 REB, 6 AST, 2 STL. 20 PTS in the 4th Q",Negative
Why are the Nuggets Struggling?,Negative
[Highlight] Ben Simmons gets the block on one end and a dunk on the other,Negative
"[Highlight] Nick Richards gets the block on Gobert, Rozier lobs it up to Kai Jones for the dunk on the other end",Negative
"[King] Jayson Tatum said he told Luka Doncic he had to block him because he thought Doncic was going to dunk on him. Said Doncic replied, “You thought I was going to dunk it?”",Negative
Franz Wagner 24 points 4 boards 1 block 1 assist vs 76ers,Negative
Lakers sideline reporter Mike Trudell asked LeBron if his fatherly instincts took over when tending to Russell Westbrook’s bloody forehead,Negative
Zion Williamson takes the Spurs to church: 32 pts 14/18 11 rebs 2 stls 1 block,Negative
The Dallas Mavericks have not won a game this season when Luka Doncic scores less than 30 points.,Negative
"[Post Game Thread] The Los Angeles Lakers (7-11) defeat the San Antonio Spurs (6-15), 143-138.",Negative
[Highlight] Ayton with the ferocious slam.,Negative
"[Post Game Thread] The Los Angeles Clippers (12-9) defeat the Indiana Pacers (11-8), 114-100 behind Ivica Zubac 31 points, 29 rebounds",Negative
"[Post Game Thread] The Minnesota Timberwolves (10-8) defeat the Indiana Pacers (10-7), 115-101, behind the Twin Towers combining for 44 points/27 rebounds.",Negative
"[Post Game Thread] The Houston Rockets (4-14) defeat the Oklahoma City Thunder (8-11), 118-105 behind a Jalen Green's 28/3/9 (career high assists) and Alperen Sengun's 21/18/7/3/2 (career high rebounds).",Negative
"[Post Game Thread] The Atlanta Hawks (10-7) defeat the Sacramento Kings (10-6), 115-106 led by Trae Young's 35 PTS, 7 AST on 11/19 FGs, 4/7 from 3P, and 9/9 FTs",Negative
"[Post Game Thread] The Phoenix Suns (12-6) defeat the Detroit Pistons (5-16), 108 - 102",Negative
"[Post Game Thread] The Charlotte Hornets (6-14) defeat the Minnesota Timberwolves (10-9), 110 - 108 behind 28 points from Kelly Oubre and 14/7/3 from Theo Maledon",Negative
"[Post Game Thread] The Detroit Pistons (4-15) defeat the Utah Jazz (12-7), 125-116.",Negative
"[Post Game Thread] The New York Knicks (9-9) defeat the Oklahoma City Thunder (7-10), 129-119.",Negative
"[Post Game Thread] The Chicago Bulls (6-10) defeat the Boston Celtics (13-3), 121-107.",Negative
"[Post Game Thread] The Cleveland Cavaliers (13-7) defeat the Detroit Pistons (5-17), 102-94.",Negative
"[Post Game Thread] The Milwaukee Bucks (14-5) defeat the Dallas Mavericks (9-10), 124-115.",Negative
"[Post Game Thread] The Miami Heat (8-11) defeat the Washington Wizards (10-8), 113-105.",Negative
"[Post Game Thread] The Oklahoma City Thunder (8-11) defeat the Chicago Bulls (8-11), 123-119 led by SGA’s 30/8/7",Negative
"[Post Game Thread] The Milwaukee Bucks (12-4) defeat the Portland Trail Blazers (10-7), 119-111 behind Giannis' 37/7/6",Negative
"[Post Game Thread] The Boston Celtics (14-4) defeat the Dallas Mavericks (9-8), 125-112.",Negative
[Post Game Thread] The Brooklyn Nets (10-11) defeat The Portland Trail Blazers(11-9) 111-97,Negative
"[Post Game Thread] The New Orleans Pelicans (10-7) defeat the Golden State Warriors (8-10), 128-83 behind Brandon Ingram's 34 Points on 12/19 FG",Negative
"[Post Game Thread] The New Orleans Pelicans (11-7) defeat the San Antonio Spurs (6-13), 129-110.",Negative
[Highlight] Deandre Ayton grabs the game sealing offensive rebound for this 21st rebound of the night,Negative
"[Post Game Thread] The Denver Nuggets (10-7) defeat the Oklahoma City Thunder (7-10), 131-126.",Negative
"[Post Game Thread] The Philadelphia 76ers (9-8) defeat the Brooklyn Nets (8-10), 115-106.",Negative
"[Post Game Thread] The Memphis Grizzlies (12-8) defeat the New York Knicks (9-11), 127-123 led by Ja Morant’s triple double including a career-high 14 assists",Negative
"[Post Game Thread] The Brooklyn Nets (9-10) defeat the Toronto Raptors (9-9), 112-98.",Negative
"[Post Game Thread] The Houston Rockets (3-14) defeat the Atlanta Hawks (11-7), 128-122 behind 30 points from Jalen Green and 21 each from Jabari Smith Jr. and KJ Martin.",Negative
"[Post Game Thread] The Los Angeles Lakers (6-11) defeat the San Antonio Spurs (6-14), 105-94.",Negative
"[Post Game Thread] The Toronto Raptors (10-9) defeat the Dallas Mavericks (9-9), 105-100.",Negative
"[Post Game Thread] The Boston Celtics (16-4) defeat the Washington Wizards (10-10), with a 36 point performance from Jaylen Brown while Tatum was out, 130-121.",Negative
"[Post Game Thread] The Sacramento Kings (10-6) defeat the Memphis Grizzlies (10-8), 113-109.",Negative
"[Post Game Thread] The Memphis Grizzlies (10-8) defeat the New Orleans Pelicans (11-7), 132-111.",Negative
"[Post Game Thread] The Cleveland Cavaliers (11-6) defeat the Atlanta Hawks (10-7), 114-102.",Negative
"[Post Game Thread] The Miami Heat (8-11) defeat the Washington Wizards (10-8), 110-107 behind 38/12/3 from Bam Adebayo",Negative
"[Post Game Thread] The Detroit Pistons (3-15) defeat the Denver Nuggets (10-6), 110-108.",Negative
"[Post Game Thread] The Milwaukee Bucks (13-5) defeat the Cleveland Cavaliers (12-7), 117-102 behind Giannis' 38/9/6",Negative
"[Post Game Thread] The Miami Heat (10-11) defeat the Atlanta Hawks (11-9), 106-98 behind 32/8 from Bam Adebayo and a career-first triple-double from Tyler Herro",Negative
"[Post Game Thread] The Chicago Bulls (8-10) defeat the Milwaukee Bucks (12-5), 118-113 Behind DeMar Derozan's 36/4/8",Negative
"[Post Game Thread] The Phoenix Suns (11-6) defeat the Los Angeles Lakers (5-11), 115-105.",Negative
"[Post Game Thread] The Indiana Pacers (10-6) defeat the Orlando Magic (5-13), 123-102.",Negative
"[Post Game Thread] The Los Angeles Clippers (10-7) defeat the Utah Jazz (12-6), 121-114 behind 27 and 30 points for Reggie Jackson and Norm Powell.",Negative
"[Post Game Thread] The Boston Celtics (15-4) defeat the Sacramento Kings (10-8), 122-104.",Negative
"[Post Game Thread] The Golden State Warriors (10-10) defeat the Utah Jazz (12-9), 129 - 118 behind 33/5/4 from Stephen Curry",Negative
"[Post Game Thread] The Phoenix Suns (13-6) defeat the Utah Jazz (12-10), 113-112 behind Deandre Ayton's 29 points and 20 rebounds",Negative
"[Post Game Thread] The Golden State Warriors (9-10) defeat the Los Angeles Clippers (11-8), 124-107 behind Andrew Wiggins' Season-High 31 Points on 12/18 FG, 6/10 3PT",Negative
"[Post Game Thread] The Golden State Warriors (11-10) defeat the Minnesota Timberwolves (10-10), 137-114.",Negative
"[Post Game Thread] The Minnesota Timberwolves (8-8) defeat the Miami Heat (7-10), 105-101.",Negative
Offensive rebounds should subtract a shot attempt from the rebounder’s individual statline.,Negative
"[Post Game Thread] The Portland Trail Blazers (10-8) defeat the New York Knicks (9-9), 132-129 behind Grant's 44 points",Negative
"[Post Game Thread] The Charlotte Hornets (5-14) defeat the Philadelphia 76ers (9-9), 107-101 behind 13/13/0 from Richards",Negative
Rest this year is awful,Negative
Kidd's terrible rotations are costing the Mavs,Negative
What is wrong with John Wall?,Negative
"Which trade was worse, Vucevic or Gobert?",Negative
The Ben Simmons-James Harden trade was a terrible idea to start with,Negative
[Highlight] Tyrese Haliburton with the fake out and his 11th dime of the night 🔥,Negative
[Charania] The NBA has suspended Lakers guard Patrick Beverley for three games.,Negative
[Highlight] Tatum attacks the double team and then throws it down!,Negative
[Highlight] Suns’ announcers have a hard time noticing the cause of Bojan Bogdanovic’s 4th quarter injury,Negative
"[Highlight] The DejounTrae show continues in Houston with a contested 3, a steal, and another 3",Negative
[Highlight] Zion Williamson finishes his steal with a coast-to-coast flex,Negative
"The Raptors tonight held Luka to a season low 15 shots tonight. This tied his season low, which was also against the Raptors.",Negative
[Highlight] John Collins really wants Cleveland to be called for a foul shot violation for some substitution issues (turn your audio up),Negative
"[Post Game Thread] The Indiana Pacers (10-7) defeat the Brooklyn Nets (9-10), 128-117 with 4 players scoring 20 points!",Negative
Are the '96 Bulls not as great as we've been led to believe?,Negative
"Darius Garland last 6 games: 32 ppg, 8 apg, 1.5 steals, 53/54/82 shooting splits",Negative
Gary Trent Jr. Checks Out Tonight: 19/1/3 on 6/19 FG. 1/8 From 3. 3 Steals.,Negative
Kyle Lowry this season: 15/4.8/5.9 on 58%TS with 1.1 steals on the 2nd most total minutes in the league.,Negative
"Deandre Ayton tonight - 29 points, 20 rebounds on 11/18 FG. Absolutely dominated the game and came up with clutch steals and rebounds",Negative
"Clevelands guard tandem is averaging a combined 53.6 PPG, 13.5 APG 3 steals on 46/42/84 shooting splits",Negative
[Highlight] Bol Bol jumps the lane for the steal and hits the pull-up jumper after some wizardry!,Negative
Are the Knicks totally screwed with RJ Barret's extension?,Negative
Who is the most feared player today?,Negative
"How bad are we at predicting the NBA future? A look back at predictions, takes, and speculation from the 2017 offseason [OC]",Negative
"Looking back, was Cade Cunningham a bad pick at #1 overall?",Negative
"[Highlight] Ben Simmons harasses GTJ full court, forcing the turnover and getting the wide open dunk",Negative
How do you distinguish between a team that is tanking and one that is just naturally bad?,Negative
[Highlight] Jayson Tatum gets the rejection and then Jaylen Brown drills the triple,Negative
[Highlight] Diakite blocks Duren's slam and then gets the dunk on the other end,Negative
"The Denver Nuggets are +125 with Jokic on the court and -127 with him off the court this season. Today, he had 31/9/10 on 74% TS and was a +13 in 37 minutes, but the Nuggets went -15 in the other 11 minutes to lose by 2.",Negative
"Steph Curry tonight in the W vs the Jazz: 33 pts in 13-23 FG, 6 threes, 2 steals and team high +19!",Negative
