headline,label
[Highlight] Seth Curry beats the buzzer!,0
"Unbreakable record: Longest contract, Magic Johnson, 25 years!",0
Larry Legend's greatness,0
[Highlight] Lebron is back and gets the opening points of the night.,0
[Highlight] Giannis finds a open lane and slams.,0
"Andrew Wiggins Tonight: 31 points on 12-18 FG ,6-10 3PT, on 32 minutes",0
Franz Wagner 29 pts 5 threes 3 asts vs Pacers 22/23 season,0
"GAME THREAD: Brooklyn Nets (9-10) @ Indiana Pacers (10-7) - (November 26, 2022)",0
"Jalen Suggs is 9th in FG% on pull-up jumpers, shooting 47.0% (min. 5 attempts). He’s also 8th in 3PT% on pull ups, shooting 41.9% (min. 2 attempts).",0
"GAME THREAD: Los Angeles Lakers (5-11) @ San Antonio Spurs (6-13) - (November 26, 2022)",0
After a hot start to the season the Utah Jazz are quietly 2-5 in their last 7 games,0
"GAME THREAD: Portland Trail Blazers (10-8) @ New York Knicks (9-9) - (November 26, 2022)",0
The Jazz signing Gail Goodrich made the Lakers drafting Magic Johnson possible.,0
"GAME THREAD: Washington Wizards (10-8) @ Miami Heat (8-11) - (November 26, 2022)",0
"GAME THREAD: New Orleans Pelicans (11-7) @ Memphis Grizzlies (10-8) - (November 26, 2022)",0
"GAME THREAD: Cleveland Cavaliers (12-6) @ Milwaukee Bucks (12-5) - (November 26, 2022)",0
[Highlight] D'Angelo Russell hits a 3 to cap off an 11-0 run and bring the Timberwolves within 1 late in the 4th quarter,0
[Highlight] KAT stuffs one down on Plumlee,0
"GAME THREAD: Philadelphia 76ers (9-9) @ Orlando Magic (5-13) - (November 26, 2022)",0
West All Star Team prediction,0
Would you rather have Luka or Tatum and Brown?,0
Portland Trailblazers have the bounciest guard rotation ever,0
Can Shai make all NBA this year?,0
"GAME THREAD: Detroit Pistons (5-15) @ Phoenix Suns (11-6) - (November 26, 2022)",0
Daily Discussion Thread + Game Thread Index,0
"GAME THREAD: Minnesota Timberwolves (10-8) @ Charlotte Hornets (5-14) - (November 25, 2022)",0
[Highlight] Tatum slams it down with attitude.,0
"GAME THREAD: Atlanta Hawks (11-7) @ Houston Rockets (3-14) - (November 26, 2022)",0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 24, 2022)",0
How would the Warriors franchise look now if the 2018-2019 season didn’t end the way it did?,0
Steph Curry this season: 31.6 PPG on 69% TS,0
"[ESPN Stats & Info] Bruce Brown is the first Nuggets player besides Nikola Jokic to record a triple-double since Andre Iguodala on April 10, 2013.",0
Who had the coolest name in NBA history and why was it Vander Blue?,0
Perk catching strays on thanksgiving day,0
Current Lakers or Jordan’s Wizards?,0
[Slater] Andrew Wiggins tonight: 31 points on 12/18 FG and 6/10 from 3. He's now shooting 50.6 percent overall this season and 43.4 percent from 3. Career-high in both.,0
[Highlight] Jevon and Giannis connect on the alley-oop as Giannis gets the and-1 and stares down Wade,0
"[SERIOUS] If Lebron surpassed Kareem Scoring Record this season, Do you think Lebron will hold the Scoring Leader title longer than Kareem?",0
When did LeBron surpass Kareem?,0
"[Stein] Pacers C Myles Turner is leaving BDA Sports after two years of representation and is expected to switch to CAA, league sources say. Turner is in the last year of his contract and oft-billed as a trade candidate before the Feb. 9 trade deadline.",0
"[Forsberg] Jayson Tatum when defended by Luka Doncic: 15 PTS, 5-8 FG, 1:57 matchup time | Luka when defended by Tatum: 2 PTS, 1-2 FG, 2 TO, 1 BLK, 1:12",0
[Highlight] Giannis full steam ahead and gets his 22 point of the half.,0
"GAME THREAD: Denver Nuggets (11-7) @ Los Angeles Clippers (11-8) - (November 26, 2022)",0
"Bam Adebayo at half to the Wizards 59-56: 22 points, 6 rebounds, 4/4 from the FT line",0
[Highlight] Wiggins' three goes around and around and....in!,0
At what point do the Clippers move on from Kawhi + PG?,0
[Serious] Can Jalen Brunson make this year's All-Star game?,0
"GAME THREAD: Utah Jazz (12-8) @ Golden State Warriors (9-10) - (November 26, 2022)",0
Are there Black Friday deals on NBA Tickets?,0
[Boardroom]: Ben Simmons yelled at KD to “dunk the f*cking ball” after passing up on a dunk,0
"International NBA fans, what made you pick the team you ended up going for?",0
How high on the all time scoring list can KD get to?,0
[Highlight] Zion making something out of nothing,0
[Highlight] Anthony Davis tries to pick Lebron James up but slips down himself,0
[Highlight] Reggie Jackson hops and skips his way into a bucket,0
[Boardroom] KD is “one of the cousins that takes a walk on Thanksgiving”,0
"[SERIOUS NEXT DAY THREAD] Post-Game Discussion (November 23, 2022)",0
"The NBA currently has five teams with players that have 0 and 00 jerseys, which is the most in history, as far as I am aware",0
[Highlight] Ja Morant drills the deep 3.,0
[Highlight] Ben Simmons makes both of his first free throws despite Philly fans best efforts,0
Worst super star team,0
[Greif] The Clippers have now ruled Paul George OUT for tonight because of a right hamstring tendon strain.,0
[Pompey] Joel Embiid will remain sidelined tomorrow vs. the Orlando Magic with a left midfoot strain.,0
"True or false: The NBA record least likely to be broken is not Wilt's 100 point game, and is instead a record that belongs to AC Green...",0
So are we going to see LeBron brake the all time scoring record this year or nah?,0
"Due to injuries and other factors, the Bulls have had a fairly stunning collapse: At last year's all-star break in February, 59 games into the season, the Bulls were first in the East. They fell to the sixth seed and lost in the first round, and this year they look like a lottery team",0
[Highlight] Steph misses the open 3 but the ball bounces directly to Klay,0
[Highlight] Alvarado with one of the easiest inbounds steals of his career,0
[Highlight] Tyler Herro with the tough shot flying out of bounds from the corner,0
Was going to the Warriors terrible for Wiseman's career? Would he be playing on most tank teams and not be criticized so much?,0
"[Schiffer] Asked about not playing against Embiid, Maxey and Harden, Ben Simmons said, “I think the fans will make up for it.”",0
"Every team in the NBA has 6 or more losses. Except the Celtics and Bucks, who have 3 and 4 respectively.",0
[Highlight] SGA stops on the dime for middie,0
[Charania] Sources: Charlotte’s Gordon Hayward will be sidelined indefinitely due to a fracture in his left shoulder. Hornets expect Hayward to miss time and he is undergoing further evaluations.,0
[Highlight] Jabari Smith Jr. stops Josh Giddey then Jalen Green hits the 3 to force Oklahoma to take a timeout early in the 1st quarter,0
[Charania] 76ers star Joel Embiid has a left mid-foot sprain and will miss the upcoming back-to-back games vs. Nets and Hornets. He will be re-evaluated in the coming days.,0
[Highlight] Anthony Davis with an aggresive putback after a LeBron miss leading to the And-1,0
[Charania] Clippers‘ Kawhi Leonard has a right ankle sprain and will miss Wednesday's game vs. Warriors.,0
How did Naz Reid have a -25 +/- last night when they won and no other player on the twolves had worse than a -2?,0
[Highlight] SGA stops and drops Davon Reed,0
"An odd statistic: Kevin Huerter is shooting 50% from the field, 50% from 3 on 7.5 attempts, but shooting only 67% from the FT line after shooting 80% for his career.",0
[StatMuse] Shake Milton since starting: 22.3 PPG 7.0 RPG 6.5 APG 57/53/93% in 4 games.,0
[Highlight] Alperen Şengün toys with Jeremiah Robinson-Earl with the fake inside the paint and scores easily,0
[Highlight] Bennedict Mathurin with the tough finish in the paint!,-1
K-Mart Recalls When Shaq Dunked On WHOLE Nets Team & How Unstoppable He & Kobe Were,-1
Why Magic and Steph are the only Not Good Defenders in Consensus Top 12 all time players?,-1
"[Schiffer] Seth Curry, who played with Simmons on the Sixers before being part of the trade to the Nets, said he lobbied Doc Rivers, who is also his father-in-law, to play Simmons at the five when all three were together, but was unsuccessful",-1
"[Russo] Zubac ended the game with 31 points, 29 rebounds, 3 assists and 3 blocks. The last person to do that in a game was Kareem Abdul Jabbar on Feb 3rd, 1978",-1
6'7 280 Forward Kenny Lofton Jr puts up a monster stat line of 31 points 14 rebounds and 6 blocks in a game vs the Rio Grande Valley Vipers,-1
[Highlight] Nikola Jokic gets by 3 defenders for the layup and then punched in the face for no call,-1
[Highlight] Nic Claxton blocks Tyrese Haliburton and then shoulder checks him which was called as a flagrant 1,-1
[Highlight] Marcus Smart drops a nasty magic bounce pass to Jayson Tatum for the finish to give the Celtics 70 points in the first half,-1
[Kroichick/SF Chronicle] Mental health on injury report? NBA’s awakening could spark unprecedented move,-1
Deandre Ayton Tonight: 28/12/1 with 2 Blocks on 11/13 Shooting,-1
"[Highlight] Herb Jones blocks the three attempt by Poole, leading to a CJ triple the other way",-1
[Highlight] 6’0 Ish Smith blocks 6’5 Norman Powell and then throws up the alley-oop to 6’4 Bruce Brown,-1
Ivica Zubac fouls out with the absurd: 31 points 29 rebounds on 14-17 shooting and also added 3 blocks,-1
Biggest what Ifs that are complety forgotten by NBA fans,-1
"Vlatko Cancar 19 points, 4 rebounds, 5 assists and 3 blocks against the Thunder highlights and discussion",-1
"One month into the NBA season, only three Orlando Magic players have not missed time with injury.",-1
"[Bally Sports New Orleans] Jen Hale: “What’s your favorite dish? What are you looking forward to eating the most?” Zion Williamson: “You’re trying to set me up. No matter what answer I give, social media’s going to clown me. So no comment.”",-1
What is the most heartbreaking thing you’ve ever experienced as an NBA fan?,-1
[Highlight] Jabari Smith Jr starts the game great on both ends with a 3 and a block on Collins to force a shot clock violation turnover,-1
[Highlight] Trae taking the chance to work off some of yesterday's turkey after an offensive foul,-1
[Highlight] Jayson Tatum throws up a hopeless looking layup but turns out to be an alley oop to Luke Kornet,-1
"NBA LP spoils the result of every game, ruining the on-demand experience",-1
Minnesota native Ken Mauer suing NBA over vaccine mandate,-1
[Highlight] Giannis gallops and euro-steps past Mobley to cut the Cavs lead to 1,-1
[Highlight] Lauri Markkanen gets elbow straight to the head but refs say they can't review the play,-1
"[Post Game Thread] The Philadelphia 76ers (11-9) defeat the Orlando Magic (5-15) 133-103, sweeping their two-game miniseries in Orlando despite missing Embiid, Maxey, and Harden.",-1
[Highlight] Myles Turner meets Jaden McDaniels at the rim and blocks the dunk!,-1
"[NBA.com] Power Rankings, Week 6: Jazz, Suns rise as Celtics hold No. 1 spot",-1
"[Highlight] Devin Booker on Pat Beverly's push on Ayton: ""Pat needs to stop pushing people in the back man, push them in the chest. That's all I got to say""",-1
"Kawhi Leonard, Paul George Have No Timetable to Return to Clippers from Injuries",-1
[Buha] The Lakers list LeBron James as questionable for tomorrow’s game in Phoenix.,-1
Do you think the Nets can avoid the play-ins this seasons?,-1
"Since Kawhi Leonard's return, he's had 13 assist and only 1 turnover, which was a questionable traveling call.",-1
[Highlight] Darius Garland makes the no look lob pass to Jarrett Allen,-1
Dwight Howard fires back at Shaq for calling the Taiwanese basketball league a ‘Lifetime Fitness league’. “You're too old to be hating. You're too big to be hating”,-1
"[Slater] The Warriors are resting Steph Curry, Klay Thompson and Draymond Green in New Orleans tonight. Andrew Wiggins (foot soreness) and Kevon Looney (hand contusion) are listed as questionable. Looney has appeared in 128 consecutive regular season games, second longest streak in NBA",-1
[Stein] The Mavericks say Spencer Dinwiddie (left shoulder soreness) is questionable for Wednesday night’s game in Boston.,-1
[Begley] Nets say Nic Claxton (non-Covid illness) & Yuta Watanabe (right hamstring tightness) are questionable for game vs PHI.,-1
"[Lewenberg] Scottie Barnes is OUT vs Brooklyn… and, surprise, so is Fred VanVleet, who will miss tonight’s game due to illness.",-1
Missed shots that would’ve altered NBA history?,-1
KD took one shot (missed) in the fourth quarter in the loss to the Sixers tonight. Ben Simmons took zero.,-1
"[Esnaashari] The San Antonio Spurs traveled to California and lost by a combined 108 points to the Clippers, Lakers, Warriors, and Kings.",-1
"Rudy Gobert tonight: 17 points on 6/10, 17 rebounds, 1 assist, 5/5 from the FT line, 2 STLs, 2 TOs in a loss to the Hornets",-1
[Russo] Staggering stat from tonight: Utah's Lauri Markkanen was +14 in 39 minutes in what was a 7-point loss. The Jazz were outscored by 21 points in the 9 minutes he sat.,-1
"Tre Jones on the loss tonight: 23 PTS, 8 REB and 13 AST on 1 TO",-1
Tim Duncan being a boring legend,-1
Andre Igoudala Lost Half Of $2-Million Dollar Salary From FTX Crashing Crypto Market,-1
[Highlight] Jokic rebound and outlet pass last night in a loss against the Pistons.,-1
"Ben Simmons in a loss to Indiana Pacers: 20 pts, 5 reb, 8/8 FG, 4/5 FT",-1
Is there a worse current nba player playing over 20 mins than Pat Bev?,-1
[Highlight] Jacque Vaughn and the Nets starters look in despair as they pull the starters against a hobbled Philadelphia 76ers team with 3 minutes to go in the 4th,-1
"Kevin Durant in the loss to the Sixers in Philadelphia: 20 points on 9/14 shooting, 5 assists, 5 rebounds, and his streak of consecutive 25+ point games comes to a close at 17.",-1
"Least efficient players in the NBA this season averaging at least 15ppg: Terry Rozier (46.7% TS), RJ Barrett (49.1% TS), Cade Cunningham (49.2% TS), Dillon Brooks (49.2% TS), Russell Westbrook (49.6% TS)",-1
[Highlight] KAT backs down Lowry but misses the shot and comes back the next possession to a charge on Lowry and fouls out,-1
[Highlight] Grizzlies completely ignore Ben Simmons but he makes the pay by draining the 10ft floater.,-1
[Highlight Request] Hornets' Mason Plumlee with ridiculous 17 ft lefty jump shot vs Washington,-1
Clippers' Reggie Jackson on Overcoming His Mental Struggles,-1
[Highlight] Anfernee beats the halftime buzzer with a difficult baseline fader,-1
Nets' Ben Simmons preps for hostile return in first game in Philadelphia,-1
Anyone remember that photo of thon maker blocking a ball into the stands and pointing to where it landed with giannis looking for it?,-1
why aren't good NBA defenders dont get to be all stars?,-1
"[Serious] Why Do We Give Other Players A Pass For Returning From Injury and Mental Struggles, But Not Ben Simmons?",-1
Do you think Charania will lose sources due to this ‘scandal’,-1
[Highlight] Mitchell shows his selfishness and snatches Mobley's tenth rebound,-1
How did Dallas lose Jalen Brunson?,-1
The Lakers managed to lose by double digits while having a 35-5 FT edge,-1
"Troy Brown Jr., filling in for injured LeBron tonight: 0/3/1 with 2 TO on 0/5 FG & 0/3 3P",-1
"[Murray] George's hamstring strain is expected to be evaluated in the next couple of days, source tells @TheAthletic . Would seem doubtful for Golden State on Wednesday. The injury is not believed to be a case of wear and tear, but rather a hyperextension from Saturday.",-1
Why are the Nuggets Struggling?,-1
[Highlight] De'Andre Hunter refuses to blink at any of Bam's pump fakes,-1
"Ja Morant in his return from injury: 34 PTS, 7 REB, 6 AST, 2 STL. 20 PTS in the 4th Q",-1
Zion Williamson takes the Spurs to church: 32 pts 14/18 11 rebs 2 stls 1 block,-1
Lakers sideline reporter Mike Trudell asked LeBron if his fatherly instincts took over when tending to Russell Westbrook’s bloody forehead,-1
"[Highlight] Nick Richards gets the block on Gobert, Rozier lobs it up to Kai Jones for the dunk on the other end",-1
Franz Wagner 24 points 4 boards 1 block 1 assist vs 76ers,-1
[Highlight] Ben Simmons gets the block on one end and a dunk on the other,-1
"[King] Jayson Tatum said he told Luka Doncic he had to block him because he thought Doncic was going to dunk on him. Said Doncic replied, “You thought I was going to dunk it?”",-1
The Dallas Mavericks have not won a game this season when Luka Doncic scores less than 30 points.,-1
"[Post Game Thread] The Charlotte Hornets (5-14) defeat the Philadelphia 76ers (9-9), 107-101 behind 13/13/0 from Richards",-1
"[Post Game Thread] The Atlanta Hawks (10-7) defeat the Sacramento Kings (10-6), 115-106 led by Trae Young's 35 PTS, 7 AST on 11/19 FGs, 4/7 from 3P, and 9/9 FTs",-1
"[Post Game Thread] The Brooklyn Nets (9-10) defeat the Toronto Raptors (9-9), 112-98.",-1
[Post Game Thread] The Brooklyn Nets (10-11) defeat The Portland Trail Blazers(11-9) 111-97,-1
"[Post Game Thread] The Chicago Bulls (8-10) defeat the Milwaukee Bucks (12-5), 118-113 Behind DeMar Derozan's 36/4/8",-1
"[Post Game Thread] The Denver Nuggets (10-7) defeat the Oklahoma City Thunder (7-10), 131-126.",-1
"[Post Game Thread] The Boston Celtics (14-4) defeat the Dallas Mavericks (9-8), 125-112.",-1
Rest this year is awful,-1
"[Post Game Thread] The Cleveland Cavaliers (13-7) defeat the Detroit Pistons (5-17), 102-94.",-1
"[Post Game Thread] The New Orleans Pelicans (11-7) defeat the San Antonio Spurs (6-13), 129-110.",-1
"[Post Game Thread] The Minnesota Timberwolves (10-8) defeat the Indiana Pacers (10-7), 115-101, behind the Twin Towers combining for 44 points/27 rebounds.",-1
"[Post Game Thread] The Golden State Warriors (11-10) defeat the Minnesota Timberwolves (10-10), 137-114.",-1
"[Post Game Thread] The Indiana Pacers (10-6) defeat the Orlando Magic (5-13), 123-102.",-1
"[Post Game Thread] The Portland Trail Blazers (10-8) defeat the New York Knicks (9-9), 132-129 behind Grant's 44 points",-1
"[Post Game Thread] The Charlotte Hornets (6-14) defeat the Minnesota Timberwolves (10-9), 110 - 108 behind 28 points from Kelly Oubre and 14/7/3 from Theo Maledon",-1
"[Post Game Thread] The Golden State Warriors (10-10) defeat the Utah Jazz (12-9), 129 - 118 behind 33/5/4 from Stephen Curry",-1
"[Post Game Thread] The Detroit Pistons (4-15) defeat the Utah Jazz (12-7), 125-116.",-1
"[Post Game Thread] The Philadelphia 76ers (9-8) defeat the Brooklyn Nets (8-10), 115-106.",-1
"[Post Game Thread] The Phoenix Suns (12-6) defeat the Detroit Pistons (5-16), 108 - 102",-1
"[Post Game Thread] The Miami Heat (8-11) defeat the Washington Wizards (10-8), 110-107 behind 38/12/3 from Bam Adebayo",-1
"[Post Game Thread] The Oklahoma City Thunder (8-11) defeat the Chicago Bulls (8-11), 123-119 led by SGA’s 30/8/7",-1
"[Post Game Thread] The Sacramento Kings (10-6) defeat the Memphis Grizzlies (10-8), 113-109.",-1
"[Post Game Thread] The Houston Rockets (3-14) defeat the Atlanta Hawks (11-7), 128-122 behind 30 points from Jalen Green and 21 each from Jabari Smith Jr. and KJ Martin.",-1
"[Post Game Thread] The Memphis Grizzlies (10-8) defeat the New Orleans Pelicans (11-7), 132-111.",-1
"[Post Game Thread] The Toronto Raptors (10-9) defeat the Dallas Mavericks (9-9), 105-100.",-1
"[Post Game Thread] The Detroit Pistons (3-15) defeat the Denver Nuggets (10-6), 110-108.",-1
"[Post Game Thread] The Los Angeles Lakers (5-10) defeat the San Antonio Spurs (6-12), 123-92.",-1
"[Post Game Thread] The Los Angeles Lakers (6-11) defeat the San Antonio Spurs (6-14), 105-94.",-1
[Highlight] Ayton with the ferocious slam.,-1
"[Post Game Thread] The Phoenix Suns (11-6) defeat the Los Angeles Lakers (5-11), 115-105.",-1
"[Post Game Thread] The Boston Celtics (15-4) defeat the Sacramento Kings (10-8), 122-104.",-1
"[Post Game Thread] The Milwaukee Bucks (13-5) defeat the Cleveland Cavaliers (12-7), 117-102 behind Giannis' 38/9/6",-1
"[Post Game Thread] The Boston Celtics (16-4) defeat the Washington Wizards (10-10), with a 36 point performance from Jaylen Brown while Tatum was out, 130-121.",-1
"[Post Game Thread] The Golden State Warriors (9-10) defeat the Los Angeles Clippers (11-8), 124-107 behind Andrew Wiggins' Season-High 31 Points on 12/18 FG, 6/10 3PT",-1
"[Post Game Thread] The Cleveland Cavaliers (11-6) defeat the Atlanta Hawks (10-7), 114-102.",-1
"[Post Game Thread] The Miami Heat (10-11) defeat the Atlanta Hawks (11-9), 106-98 behind 32/8 from Bam Adebayo and a career-first triple-double from Tyler Herro",-1
"[Post Game Thread] The Minnesota Timberwolves (8-8) defeat the Miami Heat (7-10), 105-101.",-1
"[Post Game Thread] The Phoenix Suns (13-6) defeat the Utah Jazz (12-10), 113-112 behind Deandre Ayton's 29 points and 20 rebounds",-1
[Highlight] Deandre Ayton grabs the game sealing offensive rebound for this 21st rebound of the night,-1
"[Post Game Thread] The Chicago Bulls (6-10) defeat the Boston Celtics (13-3), 121-107.",-1
"[Post Game Thread] The Los Angeles Lakers (7-11) defeat the San Antonio Spurs (6-15), 143-138.",-1
"[Post Game Thread] The Houston Rockets (4-14) defeat the Oklahoma City Thunder (8-11), 118-105 behind a Jalen Green's 28/3/9 (career high assists) and Alperen Sengun's 21/18/7/3/2 (career high rebounds).",-1
"[Post Game Thread] The Los Angeles Clippers (12-9) defeat the Indiana Pacers (11-8), 114-100 behind Ivica Zubac 31 points, 29 rebounds",-1
"[Post Game Thread] The Miami Heat (8-11) defeat the Washington Wizards (10-8), 113-105.",-1
"[Post Game Thread] The New Orleans Pelicans (10-7) defeat the Golden State Warriors (8-10), 128-83 behind Brandon Ingram's 34 Points on 12/19 FG",-1
"[Post Game Thread] The Milwaukee Bucks (12-4) defeat the Portland Trail Blazers (10-7), 119-111 behind Giannis' 37/7/6",-1
"[Post Game Thread] The Los Angeles Clippers (10-7) defeat the Utah Jazz (12-6), 121-114 behind 27 and 30 points for Reggie Jackson and Norm Powell.",-1
"[Post Game Thread] The New York Knicks (9-9) defeat the Oklahoma City Thunder (7-10), 129-119.",-1
Offensive rebounds should subtract a shot attempt from the rebounder’s individual statline.,-1
The Ben Simmons-James Harden trade was a terrible idea to start with,-1
What is wrong with John Wall?,-1
[Highlight] Tyrese Haliburton with the fake out and his 11th dime of the night 🔥,-1
[Charania] The NBA has suspended Lakers guard Patrick Beverley for three games.,-1
"Which trade was worse, Vucevic or Gobert?",-1
Kidd's terrible rotations are costing the Mavs,-1
[Highlight] Tatum attacks the double team and then throws it down!,-1
[Highlight] John Collins really wants Cleveland to be called for a foul shot violation for some substitution issues (turn your audio up),-1
[Highlight] Zion Williamson finishes his steal with a coast-to-coast flex,-1
"[Highlight] The DejounTrae show continues in Houston with a contested 3, a steal, and another 3",-1
[Highlight] Suns’ announcers have a hard time noticing the cause of Bojan Bogdanovic’s 4th quarter injury,-1
"The Raptors tonight held Luka to a season low 15 shots tonight. This tied his season low, which was also against the Raptors.",-1
"[Post Game Thread] The Indiana Pacers (10-7) defeat the Brooklyn Nets (9-10), 128-117 with 4 players scoring 20 points!",-1
Are the '96 Bulls not as great as we've been led to believe?,-1
"Deandre Ayton tonight - 29 points, 20 rebounds on 11/18 FG. Absolutely dominated the game and came up with clutch steals and rebounds",-1
"Darius Garland last 6 games: 32 ppg, 8 apg, 1.5 steals, 53/54/82 shooting splits",-1
Gary Trent Jr. Checks Out Tonight: 19/1/3 on 6/19 FG. 1/8 From 3. 3 Steals.,-1
"Clevelands guard tandem is averaging a combined 53.6 PPG, 13.5 APG 3 steals on 46/42/84 shooting splits",-1
Kyle Lowry this season: 15/4.8/5.9 on 58%TS with 1.1 steals on the 2nd most total minutes in the league.,-1
[Highlight] Bol Bol jumps the lane for the steal and hits the pull-up jumper after some wizardry!,-1
Who is the most feared player today?,-1
Are the Knicks totally screwed with RJ Barret's extension?,-1
"[Highlight] Ben Simmons harasses GTJ full court, forcing the turnover and getting the wide open dunk",-1
"How bad are we at predicting the NBA future? A look back at predictions, takes, and speculation from the 2017 offseason [OC]",-1
"Looking back, was Cade Cunningham a bad pick at #1 overall?",-1
How do you distinguish between a team that is tanking and one that is just naturally bad?,-1
[Highlight] Jayson Tatum gets the rejection and then Jaylen Brown drills the triple,-1
[Highlight] Diakite blocks Duren's slam and then gets the dunk on the other end,-1
"The Denver Nuggets are +125 with Jokic on the court and -127 with him off the court this season. Today, he had 31/9/10 on 74% TS and was a +13 in 37 minutes, but the Nuggets went -15 in the other 11 minutes to lose by 2.",-1
[Highlight] Wenyen Gabriel steals the inbound pass and hits the floater from 3P range to beat the first quarter buzzer!,-1
"Steph Curry tonight in the W vs the Jazz: 33 pts in 13-23 FG, 6 threes, 2 steals and team high +19!",-1
Referee Marc Davis allegedly talking shit to Recee Caldwell (De'Aaron Fox's wife) during the game tonight against the Pistons.,-1
Reggie Jackson's dark glasses - cheating?,-1
"Luka Doncic on fans who are worried he might leave the Mavs: ""I got, what, 5 years left here? I don't think they should be worried about it.""",-1
"[Noh] The birthplace of basketball analytics: Before the chaos of NBA Twitter, one message board quietly kicked off a stats revolution",-1
"[clip request] Bertans goes for the 180 dunk, fails, misses the putback",-1
[Serious] Why do people take their hate out on Embiid for flopping and not the league for allowing it?,-1
[Highlight] Brook Lopez blocks Garland for his 5th block of the night and Giannis sinks the 3PT on transition,-1
I know it’s early but I’m tired of the all star captains being a combination of Lebron/Steph vs Giannis/KD,-1
Jamal Murray in the loss to the Pistons: 10 points on 3/12 shooting + poor defense,-1
"[Steph on OM3] ""[Game 4] was different since it was Boston, in that hostile environment. You see this fanbase go at one of your guys constantly, berating him, and we lost game 3. In game 4, I hit that one shot in the 1st and start yelling at the crowd, 'This gonna be a different motherf*cking game'""",-1
[Highlight] De'Anthony Melton and Shake Milton combine forces to score off the steal and fast break,-1
Lamar Odom thinks Suns having a gorilla mascot is racist: ‘Slid that one by’,-1
[Highlight] Giannis skies and blocks Mobley for his second block of the game!,-1
"Jonathan Kuminga against the Pelicans: 6/20 FG, 4/12 3P, 4 fouls, game worst -38",-1
<40/<30/<60 club - the worst shooters of the year so far,-1
"[Highlight] Referees fail to call Derrick White's trip on De'Aaron Fox, leading to a fastbreak layup. Fox and Mike Brown are both given techs for arguing the call, netting the C's 4 points from the play",-1
I used a random player generator to make a 12 man roster. Is this the worst team of all time?,-1
Pistons Are The Worst Team In The NBA,-1
"Worst 5 man lineups in the NBA by net rating (min 100 minutes played): E. Gordon/K. Porter Jr./J. Green/A. Sengun/J. Smith Jr. (-15.8), E. Fournier/ J. Randle/J. Brunson/M. Robinson/R. Barrett (-9.2), J. Randle/I. Hartenstein/J. Brunson/R. Barrett/C. Reddish (-7.7)",-1
What’s the worst Game 7 in NBA history?,-1
[Highlight] Anthony Edwards lobs it to Gobert for the reverse alley oop! Nasty!,-1
"Kia MVP Ladder: 1. Luka Doncic, 2. Jayson Tatum, 3. Nikola Jokic, 4. Giannis Antetokounmpo, 5. Steph Curry",-1
Is the addition of Donovan Mitchell to the Cavs going to lower Evan Mobley’s offensive ceiling?,-1
Ben Simmons checks out with 11 points 7 rebounds 11 assists 3 steals and 3 blocks in his Philly debut,-1
"[McMenamin] Anthony Davis joins Bob McAdoo as the only other player in league history with a stat line of 30 points, 20 rebounds, 4 blocks and 5 steals in a game. And AD is the only player with 30/20/5/5.",-1
Kyle Lowry with a clutch 3 & one from yesterday (Miami vs. Wizards) while kicking out his legs on Deni Avdija & making a contact after releasing his shot - both with hands & legs. No offensive foul.,-1
"[Mike Trudell] Davis is the 4th player to have at least 30 and 20 with 5 steals and 4 blocks (Hakeem Olajuwon, Bob McAdoo and Kareem Abdul-Jabbar).",-1
"[Highlight] TyTy Washington Jr. sends Bruno Caboclo to the shadow realm with this nasty ankle breaker, stares him down, and then hits the 3",-1
[Clark] Willie Green said Brandon Ingram (left toe) is day to day. No structural damage.,-1
A different GOAT argument - at what point in time would Lebron have been able to defeat MJ in a game of 1 on 1.,-1
"[Highlight] Anthony Edwards doing it all. First…a crazy block on Max Strus, then hits the step-back 3 in his face on the other end!",-1
"[Highlight] DeMar puts on a stellar offensive performance, dropping 28 points while going 3/3 from 3, to end the Bulls losing streak against a streaking Celtics",-1
[Highlight] A Bloody and Enraged Russell Westbrook goes at Zach Collins,-1
"[Highlight] Gobert gets called for the loose ball foul after Edwards misses through contact, which upsets a Wolves commentator",-1
What is the most irrational criticism against a player that you’ve ever seen more than once?,-1
"Referee Bill Kennedy speaks about the Colorado Springs Shooting: “These types of heinous crimes, these hideous hate crimes, need to stop in this country…We, we as the people, have to figure out a way to do this and to get it done. Godspeed to the LGBT community in Colorado Springs and abroad.""",-1
[Highlight] Mo Bamba's block sets up the counter attack and the basket.,-1
"[Murray] Clippers injury report for Black Friday is unchanged from yesterday. Kawhi Leonard, Paul George, Luke Kennard, and the Ontario trio are out vs Nuggets. Wouldn't be surprised if the injured Clippers are done until December.",-1
AD checks out vs the Spurs: 30 points 18 rebounds 3 steals and a Block in 28 minutes,-1
"[Highlight] Caruso does it all with forcing a Tatum pass out, to deflecting and stealing (making it his 4th steal of the night) a pass back to Tatum, and connecting on a bounce pass to Dosunmu to extend the lead late in the 4th quarter",-1
"Anthony Davis becomes the first player in history to drop 30+ points, 20+ rebounds 5+ steals and 5+ blocks in an NBA game.",-1
Kyrie talk about filing a grievance with NBA given the outcry some players reacted to his suspension,-1
"Trae Young on Twitter the morning after the embarrassing loss: “A wise man once told me don’t argue with fools, cause people from a distance can’t tell who is who” 💯",-1
Who would you give a NO INJURY pill?,-1
