headline,label
"AOC On The Broken Ticket Market: ‘Fans Are Being Absolutely Fleeced’ | In an interview with Rolling Stone, New York Congresswoman Alexandria Ocasio-Cortez explains why she thinks Ticketmaster and Live Nation's merger should be unwound and pushes for caps on ticket fees and resale prices",-1
"We’re under attack and the rhetoric is driving it, says LGBT leader",-1
Why Donald Trump had such a terrible day in the courts,-1
Poor situational awareness? Herschel Walker disses EVs in 'Battery Belt' ahead of Senate runoff,-1
Trump and Elon Musk are dangerous narcissists tailored to 2022 America,-1
Why our political system is broken and how we can start to fix it,-1
Pompeo says head of teacher’s union is the ‘most dangerous person in the world’,-1
"GOP sees slight Latino vote gains, painful candidate losses",-1
Barack Obama Shows What Fox News Destroyed In American Politics,-1
Rebelling Against Trump Is Not the Same as Rebelling Against Trumpism,-1
"Republicans, Fear the Young",-1
Mar-a-Lago Model Prosecution Memo,-1
Is Samuel Alito a Giant Leaker? Top Dems Threaten Investigation After New Leak Allegations.,-1
"Georgia court rejects GOP appeal, Saturday early voting goes forward",-1
"Don’t Act Surprised, We Knew the Right Was Stoking Violence",-1
Donald Trump's miserable Thanksgiving,-1
Ex-Obama aide says Trump will deny he knows Nick Fuentes but continue to 'wink and nod' at white supremacists,-1
Arizona Republicans Are Working Through Stages of Grief,-1
"Georgia court rejects GOP appeal, Saturday early voting goes forward",-1
Donald Trump is back on Twitter. Here’s why we shouldn’t fear.,-1
Jan. 6 panel staff angry at Cheney for focusing too much of report on Trump,-1
Republicans learned nothing from the midterms: The impeachment of Philly's prosecutor proves it | Pennsylvania Republicans had a can of whoop-ass opened on them — so they're doubling down on dumb MAGA antics,-1
Donald Trump is at his weakest political position in years,-1
"Mike Pence, pondering a presidential run, condemns Trump's rhetoric on Jan. 6",-1
"Bill Barr Says Trump ""obviously"" unable to unite Republicans: ""He failed""",-1
Voters name Trump as biggest loser of midterms,-1
"Beware, DeSantis is as much a threat to America as Trump",-1
"DOJ seeking to question Pence in criminal probe of Trump trying to stay in White House, report says",-1
DOJ prosecutors seek testimony from former Vice President Pence in January 6 criminal probe,-1
"Pence says after the 2020 election, Trump replaced his ‘capable’ attorneys with a ‘gaggle of lawyers who brought in conspiracy theories’",-1
Ron DeSantis’s Speech Policing Could Hurt the Right Too,-1
"The Growing Religious/Secular Rift on the Illiberal Right: Christianity’s emphasis on forgiveness, suffering, the meek and poor runs totally counter to the tendencies of the New Right and National Conservatism.",-1
The House GOP’s Investigation Conundrum | A slim Republican majority might spite itself to own the libs.,-1
Did Colorado law automatically seal 2021 suspect's criminal record?,-1
Christie rebukes Trump: ‘It is time to stop whispering…It is time to stop being afraid of any one person’,-1
"Addressing Jewish Republicans, Kevin McCarthy promises to yank Ilhan Omar from House Foreign Affairs Committee. McCarthy hinted that Omar’s Israel criticism and personal attack on him were factors in his decision.",-1
Arizona Alliance Threatens Legal Action Over Cochise County Certification Delay,-1
DOJ probing Live Nation and Ticketmaster for antitrust violations,-1
"Jan. 6 Panel Members: ‘Evidence Is There’ for Trump Criminal Referral, Full Report Coming ‘Within a Month’",-1
State officials indicate a criminal investigation is underway into Sen. Bumstead,-1
Arizona County Lawyer Contacted Sheriff About Threat From Kari Lake Campaign: Report,-1
Mike Pompeo Just Proved He Is the Stupidest Person in the World,-1
Trump Had A Bad Day At The Eleventh Circuit,-1
Trump loses bid to avoid handing over tax returns,-1
Herschel Walker makes awkward ‘erection’ gaffe amid abortion scandal,-1
"Nearly 6 In 10 Americans View Trump's 2024 Run As A Bad Thing, Quinnipiac University National Poll Finds; Republicans Split Between Trump Vs. DeSantis For 2024 GOP Nominee",-1
The gay club shooting suspect evaded Colorado's red flag gun law,-1
Ban These Chinese Chipmakers from Pentagon Purchases,-1
Georgia high court reinstates ban on abortions after 6 weeks,-1
Political Consultant Convicted for Scheme Involving Illegal Foreign Campaign Contribution to 2016 Presidential Campaign,-1
"Georgia ban on Saturday voting before Warnock vs Walker runoff would ‘irreparably harm’ voters, judge rules",-1
Midterms free of feared chaos as voting experts look to 2024,-1
Georgia's highest court reinstates ban on abortions after 6 weeks,-1
"Lake files lawsuit against Maricopa County, demands information about Election Day printer problems",-1
"John Kerry Tests Positive for Covid at U.N. Climate Talks, Complicating Final Hours | Debate intensified over a contentious issue — the creation of a fund to help poor and vulnerable countries pay for loss and damage caused by climate change.",-1
Next act for Palin unclear after Alaska House losses,-1
Donald Trump Calls Kanye West a 'Seriously Troubled Man' After Mar-a-Lago Dinner,-1
Marjorie Taylor Greene Sparks Anger With ‘Pure Bloods’ Tweet About Unvaccinated,-1
Rail union rejects contract as strike threatens U.S. economy before holidays,-1
The US right is stoking anti-LGBT hate. This shooting was no surprise,-1
New state voter fraud units finding few cases from midterms,-1
New State Voter Fraud Units Finding Few Cases From Midterms,-1
Judge gives U.S. 5 weeks to stop expelling migrants under Title 42 policy,-1
"2024 GOP rivals court donors at big Las Vegas meeting, and some warn Trump is ""a loser""",-1
The Massacre At Club Q Should Not Have Felt Inevitable: The attack on this LGBTQ community space did not come without warning.,-1
"Wringing its hands over FTX's collapse, Washington hopes to prevent more crypto pain",-1
GOP civil war: Here are the three House Republicans vowing not to back McCarthy as speaker,-1
‘A Crazy Old Man Fighting With Himself’: Can Trump Do to DeSantis What He Did to Bush?,-1
Former war crimes prosecutor appointed to investigate Donald Trump,-1
“You’ve gotta have a war every five or 10 years”,-1
Kari Lake Sues Maricopa's Republican Leaders in Fight Against Arizona Loss,-1
Can Ron DeSantis ride the culture war to the White House?,-1
"Rubio, Roy Release Report, Slam Woke Leaders for Weakening America’s Military",-1
Herschel Walker Has a History of Standing Up For Violent Men | The Georgia Senate candidate said OJ Simpson should mentor kids.,-1
Trump Faces Skeptical Appeals Court in Mar-a-Lago Document Fight With DOJ,-1
Why the mainstream news media got its midterms election coverage so wrong,-1
"Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president",-1
Iowa GOP threatens to move caucuses to Halloween to mess with Democrats,-1
Club Q shooting in Colorado Springs follows six brutal years of Republican anti-LGBTQ rhetoric,-1
Remaining Disaster Recovery Centers closing in Kentucky.,-1
Biden administration says Saudi prince immune from lawsuit over killing of journalist,-1
Trump’s Legal Problems All Converged Into One Day of Spectacular Failures,-1
"N.Y. Democrats Blame Eric Adams for Election Losses. He Doesn’t Care. | The New York City mayor focuses relentlessly on crime, and critics say he lent legitimacy to Republicans who played up the issue in their midterms campaigns.",-1
Oregon Measure 114 lawsuit: Read the full text of the court challenge trying to stop strict new gun limits,-1
"Ossoff to present findings of investigation into abuse, unnecessary gynecological procedures at Georgia ICE facility",-1
Trump Is Pissed Republicans Keep Telling Him to Stay Away from Georgia,-1
The GOP is dead. A new GOP must listen to working people.,-1
"Suffolk siblings to lose survivor benefits, years after father died in military accident",-1
"Lawmakers seek to end slavery for the incarcerated, which is legal in most states",-1
McConnell fight with GOP opponent shifts to new battleground,-1
Lauren Boebert lashes out at LGBTQ critics | Lauren Boebert says she has never said anything bad about LGBTQ people while she spewed hateful lies about LGBTQ people.,-1
Paul Ryan blames Trump for Republicans' midterm losses,-1
U.S. moves to shield Saudi Crown Prince Mohammed bin Salman in Khashoggi killing,-1
US moves to shield Saudi crown prince in journalist killing,-1
Anti-abortion groups blame GOP silence for election defeat,-1
US moves to shield Saudi crown prince in journalist killing,-1
US moves to shield Saudi crown prince in journalist killing,-1
Desperate Trump Floats Impeachment 'Double Jeopardy' Claim Against Indictments,-1
‘Red flag’ gun laws in focus after attack at Colorado LGBTQ nightclub,-1
"El Paso County Sheriff’s Office, which arrested alleged Club Q shooter in 2021, has never initiated a red flag gun seizure",-1
Democrats Can Defeat GOP Extremism by 'Fighting for Working People': Warren,-1
Arizona voters approve Republican measures to restrict ballot initiatives: Two measures get go-ahead from voters but bid to institute stricter voter ID requirements fails,-1
Trump campaign announcement deepens Republicans’ civil war: Republicans are now soul searching over how they lost a very winnable Senate and bracing for two tumultuous years in the House – and many blame Trump,-1
"Vampires, Werewolves, and Horse Manure: The Latest WTF Comments That Have Come Out of Herschel Walker’s Mouth",-1
Kari Lake's RNC Lawyer Accused of Threatening Republican Maricopa Attorney,-1
There’s Still One Dangerous Election Denier on the Cusp of Power,-1
Mrs. Fetterman Goes to Washington: The Pennsylvania Senator-elect’s spouse opens up about the nonstop attacks and threats she gets from the right.,-1
How media should not cover Donald Trump Attention alone doesn't keep Trump afloat in politics. Hate does.,-1
"Virginia’s GOP governor deleted MLK Day & Barack Obama from its history curriculum. Glenn Youngkin promised to ban ""critical race theory"" from schools. His new plan has left his educational appointees confused.",-1
"Trump rebuffed by judge in New York fraud lawsuit, trial date set",-1
Palin and Tshibaka losses in Alaska add to Trump's midterm failures,-1
Democrats slam 'arrogant myth' that Latinos would go to GOP in droves,-1
"Trump's White House blocked government websites aimed at helping Americans vote, fighting human trafficking, easing homelessness, and stopping fraud, federal records show",-1
"White House slams Trump's dinner with Nick Fuentes, saying bigotry and hate have 'no place in America'",-1
Department of Justice rules suicide of police officer who defended the Capitol during Jan 6 a line-of-duty death,-1
Colorado Springs is home to one of the nation’s oldest anti-LGBTQ hate groups. Focus on the Family is one of the nation's oldest evangelical groups to focus on demonizing LGBTQ people. And it's headquartered in Colorado Springs - where someone just opened fire in a gay bar.,-1
Critics erupt on Biden after ‘sick’ comment on semi-automatic gun purchases: 'Sheer ignorance',-1
Arkansas GOP governor says Trump's meeting with Holocaust denier is 'very troubling' and 'empowering' for extremism,-1
Biden administration says MBS has immunity in Khashoggi killing lawsuit,-1
Biden administration says Saudi prince has immunity in Khashoggi killing lawsuit,-1
Garamendi & Johnson to FMC: Get OSRA Right or Risk Further Abuse by Foreign-Flagged Ocean Carriers,-1
"U.S. Backs Immunity for Saudi Leader in Lawsuit Over Khashoggi Murder: The State Department said Crown Prince Mohammed bin Salman, the kingdom’s de facto ruler, should have legal immunity as the head of the Saudi government.",-1
Biden administration says Saudi prince has immunity in Khashoggi killing lawsuit,-1
"With Anti-LGBTQ Hate From The Right On The Rise, Violence Was Sure To Follow",-1
Alabama seeks pause in executions after third failed lethal injection; Governor orders ‘top-to-bottom’ review of capital punishment system and asks to withdraw execution dates for two inmates,-1
Marjorie Taylor Greene says she isn't afraid of a GOP civil war: 'We're going to fight it out',-1
"AOC Tells Boebert, ‘You Don’t Get to Thoughts and Prayers Your Way Out of’ LGBTQ Nightclub Shooting | ""You have played a major role in elevating anti-LGBT+ hate rhetoric and anti-trans lies while... blocking even the most common sense gun safety laws,"" Rep. Alexandria Ocasio-Cortez tweeted",-1
The far right is losing. That’s why America has never been so dangerous.,-1
"House Democrats prepare to pass the torch, avoiding messy leadership fights",-1
Biden rails against access to assault weapons after recent spate of shootings,-1
Maricopa County chairman transferred to undisclosed location after death threats,-1
"OR gun rights group, sheriff sues to block voter-approved gun control ballot measure",-1
"After the Colorado Springs attack, LGBTQ people are furious at the rhetoric targeting them",-1
"Marjorie Taylor Greene tweets homophobic attack on Sen. Wiener. “Greene is a toxic person & embodies why the MAGA movement is dangerous, a threat to our democracy & to the personal safety of LGBTQ people”",-1
Schiff contends Republican House majority will 'be chaos' with a 'very weak leader',-1
Biden vows to push ban on semiautomatic guns: 'It's just sick',-1
Florida prosecutors drop case against Tampa man accused by Gov. DeSantis of voter fraud,-1
Sore loser GOP candidate caught on video in vulgar rant about former Republican leader,-1
President Biden hoping to pass ban on assault weapons before end of year,-1
"Oregon Governor Pardons 45,000 Marijuana Offenders in Bid to 'Right the Wrongs' of Failed Drug War",-1
‘Disgraceful’: Trump furious that war crimes expert will head probes,-1
"Colorado Springs shooter had allegedly threatened his mother with a bomb. Why could he still get a gun? | Anderson Lee Aldrich lived in a second amendment sanctuary, and neither police nor family triggered the state’s red flag law",-1
Search for Widespread Voter Fraud Finds Very Little Voter Fraud,-1
"Herschel Walker blames wife's ""awful genes"" for son being an ugly baby",-1
South Dakota Republican Charged With Rape After Losing Election to His Mom,-1
Teachers’ union head accuses Pompeo of stoking hate with ‘filth’ comments | Republican ex-secretary of state called Randi Weingarten ‘most dangerous person in the world’ and said teachers taught ‘filth’,-1
12 times that Colorado Rep. Lauren Boebert stoked anti-LGBTQ violence that led to a mass shooting. She has spent years accusing LGBTQ people of mutilating kids and threatening civilization.,-1
Texas Rights Groups File Legal Complaint Over Ban on LGBTQ+ Books. The challenged school district voted last week to ban mentions of gender fluid and trans people while considering putting guns in classrooms.,-1
"Cruel Marjorie Taylor Greene criticizes Joe Biden for condemning gay bar shooting | Five people died in the mass shooting, and she attacked Biden for caring.",-1
Biden calls deadly shooting at LGBTQ nightclub in Colorado Springs a 'senseless attack' that 'happens far too often': 'Get weapons of war off America's streets',-1
Sen. Chris Murphy doesn’t think Democrats have 60 votes for assault weapons ban,-1
Biden to seek assault weapons ban in waning days of Dems’ control of Congress,-1
"Emboldened Biden, Dems push ban on so-called assault weapons",-1
"Emboldened Biden, Dems push ban on so-called assault weapons",-1
Biden reiterates call for assault weapons ban after mass shootings,-1
"Court Rules That Since The Framers Didn't Care Much About Domestic Abuse, Abusers Get To Have All The Guns They Want!",-1
Was crime as bad as it was portrayed ahead of the midterm elections? The landscape of crime in the U.S. is complicated.,-1
Arizona GOP official forced into hiding over violent threats as right-wingers stoke conspiracies,-1
New Yorkers convicted of hate crimes must now go through hate crime prevention training,-1
"Is Kari Lake Joan of Arc or Joan of Farce? - Opinion: Either the election thieves Lake talks about were really bad at stealing or the election was exactly like most elections, a mixed bag.",-1
"Democrats press for assault weapons ban, other gun laws after new mass shootings",-1
"Officer’s suicide after Jan. 6 riot is a line-of-duty death, DOJ says",-1
Arizona election official forced to go into hiding after receiving death threats following Kari Lake’s defeat,-1
"Prosecutors drop case against man caught up in DeSantis stunt | The arrests from Ron DeSantis’ election crimes office already appeared ridiculous. As criminal cases collapse, they now look even worse.",-1
